a,b,a_name,b_name,overlap_days,r0_raw_close,k_raw20,d_raw20,d_raw60max,r0_ret,k_ret_sig,d_ret_sig,k_ret60,d_ret60,h1_k,h1_d,h2_k,h2_d,half_stable,half_sign_consistent,p_bs,bs_pass,verdict
sse/880857,sse/880774,sse/880857 证金汇金持股,sse/880774 昨日首板,1723,0.23927795441074054,20,-0.1555690531098106,0.39563373339731456,0.04040402884621125,14,-0.05613037566925308,41,-0.08828109305803929,18,-0.09319060669756858,14,-0.08786063694386093,True,True,,False,rejected:half-stable
sse/880868,sse/880784,sse/880868 高贝塔值,sse/880784 昨日较弱,1651,-0.39261442496011667,20,-0.1381341352991245,0.4959223753658166,0.19416593210802072,12,0.05605999499557462,49,0.09245262081224831,10,0.1231224046708419,3,0.07273335539931708,False,True,,False,rejected:not_stable_not_significant
sse/880860,sse/880756,sse/880860 扣非亏损,sse/880756 机构吸筹,1146,0.7821691119632859,20,0.15769717295610886,0.4230057726269293,0.7796552716856046,2,0.05540931153730737,2,0.05540931153730737,2,0.10504232691720128,16,-0.04979355937455636,False,False,,False,rejected:sign_flips_between_halves
sse/880472,sse/880790,sse/880472 证券,sse/880790 高负债率,1648,0.39519433528313913,20,0.17287378040850584,0.3584128251630167,0.6086636163785786,14,0.055324711859589204,59,-0.05985993695808263,3,0.1206544400042324,8,-0.10465879253489196,False,False,,False,rejected:sign_flips_between_halves
sse/880452,sse/880735,sse/880452 电信运营,sse/880735 专精特新,1206,-0.042802649626442014,20,0.13356534980886228,0.4028900050002143,0.303729676474504,18,-0.05517940402198212,44,-0.08858263277003177,12,-0.10023672320841101,8,0.09197159811569157,False,False,,False,rejected:sign_flips_between_halves
sse/880834,sse/880756,sse/880834 微利股,sse/880756 机构吸筹,1146,0.7627653434299513,20,0.12847905929195158,0.4113140310655495,0.7597977050333408,20,-0.05481638818663511,20,-0.05481638818663511,2,0.07501211671682831,20,-0.07251011527909963,False,False,,False,rejected:sign_flips_between_halves
sse/880418,sse/880603,sse/880418 传媒娱乐,sse/880603 新进指标股,1086,-0.027844055241533935,20,0.18121475666324283,0.41883810415681616,0.4156752355511442,14,-0.0545439098803496,34,-0.08617964075685802,4,-0.10678088520589027,5,-0.08231165372533364,True,True,,False,rejected:half-stable
sse/880380,sse/880774,sse/880380 酿酒,sse/880774 昨日首板,1723,0.1263392642453898,20,-0.19098281545531173,0.41245398349503687,0.021504852534871575,14,-0.05441175502416432,30,-0.07233110250084851,18,-0.10772629792410454,18,0.08522279564759265,False,False,,False,rejected:sign_flips_between_halves
sse/880836,sse/880783,sse/880836 配股股,sse/880783 社保新进,1364,0.09488981891673717,20,0.10475379947627647,0.402370321886473,0.545377596764896,15,0.054344364287846156,57,0.08168911804813457,15,0.08355003437242559,3,-0.08413424393283855,False,False,,False,rejected:sign_flips_between_halves
sse/880851,sse/880970,sse/880851 已高送转,sse/880970 分拆上市预期,1472,0.07479083230219383,20,-0.10938918909814428,0.40530378727205474,0.6766482411952991,2,-0.05420651560284155,2,-0.05420651560284155,16,-0.04715490397416465,2,-0.13489666155853705,False,True,,False,rejected:not_stable_not_significant
sse/880849,sse/880677,sse/880849 回购计划,sse/880677 活跃可转债,731,-0.12748971943291773,20,0.198802742173483,0.5966280040980769,0.6772663871283153,16,-0.05417248072818261,22,0.06601412808519604,2,0.08769305780191496,10,-0.09110537655001111,False,False,,False,rejected:sign_flips_between_halves
sse/880805,sse/880723,sse/880805 保险重仓,sse/880723 发可转债,1221,0.2747655820189258,20,0.15507990125870394,0.4647640265204174,0.5327755933563115,15,0.05409414152396651,39,0.08442267375988999,17,-0.10228954839969909,15,0.10111572648263896,False,False,,False,rejected:sign_flips_between_halves
sse/880360,sse/880785,sse/880360 农林牧渔,sse/880785 最近多板,1659,-0.26928357467138153,20,0.16700871303644757,0.298839334107567,0.015877422256773167,12,-0.05405242569127011,39,-0.09574930837272683,18,-0.08634491398171512,18,0.12364073658535826,False,False,,False,rejected:sign_flips_between_halves
sse/880895,sse/880723,sse/880895 持续增长,sse/880723 发可转债,1221,0.13241740576909855,20,0.17499080140971518,0.5071779594639533,0.30284607718836876,14,-0.05370455376366287,48,0.1044527117682311,17,-0.11294209421092435,3,0.10718245673013968,False,False,,False,rejected:sign_flips_between_halves
sse/880406,sse/880867,sse/880406 商业连锁,sse/880867 昨高换手,2389,0.21084868273019383,20,-0.15836066708015745,0.46444419293489253,0.11202659949130098,19,-0.05361439636418993,41,0.07641274512221892,16,0.11356786511106014,3,0.09443509635602595,False,True,,False,rejected:not_stable_not_significant
sse/880350,sse/880892,sse/880350 造纸,sse/880892 高质押股,2035,0.3692938341158173,20,0.17432242180668497,0.4451896165099045,0.7552345651591189,1,0.05328583255172525,1,0.05328583255172525,1,0.04497569944060896,7,0.07917444805122381,False,True,,False,rejected:not_stable_not_significant
sse/880789,sse/880723,sse/880789 昨成交20,sse/880723 发可转债,1221,0.45736774286423265,20,-0.12916951732687204,0.424610184836627,0.6585508329318894,17,-0.05282763778347319,37,-0.06496286451413072,1,0.09132861476251182,17,-0.0732714269755167,False,False,,False,rejected:sign_flips_between_halves
sse/880335,sse/880677,sse/880335 化工,sse/880677 活跃可转债,731,0.12393224666280661,20,0.20369964626905995,0.6300907881613569,0.6938729105688282,4,0.0525448710762444,44,0.09195302240353632,5,0.08605791041272787,1,-0.13017620028324084,False,False,,False,rejected:sign_flips_between_halves
sse/880873,sse/880756,sse/880873 个人持股,sse/880756 机构吸筹,1146,0.6631142536512933,20,0.1608168918003311,0.45745038215376665,0.7487923915603696,11,-0.052279874711221974,58,0.06324606270288967,18,0.05191239675918537,17,0.06597502250921894,True,True,,False,rejected:half-stable
sse/880947,sse/880677,sse/880947 债转股AMC,sse/880677 活跃可转债,731,-0.20238930621773144,20,0.21972361280283673,0.6268654321031359,0.6500820688222031,10,0.05195335398108922,60,0.11962036071606008,10,0.15199897909896204,1,-0.12166597937954754,False,False,,False,rejected:sign_flips_between_halves
sse/880894,sse/880677,sse/880894 养老金持股,sse/880677 活跃可转债,731,0.0377540791005786,20,0.22152769706614892,0.6438464839708621,0.7481496537912317,13,0.0518064465621187,42,0.08711084877404489,5,0.12925462208623412,1,-0.1676226009383403,False,False,,False,rejected:sign_flips_between_halves
sse/880772,sse/880782,sse/880772 最近闪拉,sse/880782 保险新进,993,-0.4518567962939935,20,-0.24859263600771725,0.6404118268190035,0.057601945277474836,10,-0.05164398829229102,45,0.13894692068947848,1,-0.1386850554015911,10,-0.08240732427979833,False,True,,False,rejected:not_stable_not_significant
sse/880447,sse/880789,sse/880447 工程机械,sse/880789 昨成交20,1354,0.01740063830143852,20,0.10900764103891591,0.41606145737729905,0.4963068310065954,15,0.051622805645691425,37,0.08455482170048796,15,0.0632840273428838,17,0.0762960262632814,True,True,,False,rejected:half-stable
sse/880464,sse/880866,sse/880464 仓储物流,sse/880866 近期新低,2353,0.2922357256645582,20,-0.1465278494149297,0.4225472976370019,0.12153858349536066,19,-0.05134321223967132,26,-0.07035681400851888,19,-0.10323331815220448,1,0.062666475597583,False,False,,False,rejected:sign_flips_between_halves
sse/880789,sse/880735,sse/880789 昨成交20,sse/880735 专精特新,1206,0.2686248035874688,20,-0.1361024388041035,0.4372709964413949,0.6966519977013708,17,-0.05132706593974125,37,-0.08700628343507846,1,0.07328378370754751,16,-0.062180104896865616,False,False,,False,rejected:sign_flips_between_halves
sse/880721,sse/880723,sse/880721 北上重仓,sse/880723 发可转债,1221,0.5736443801783639,20,0.15404008498353455,0.4378570986528266,0.6528781448149283,1,0.05116213803365136,48,0.07493382889460312,1,0.07930199295905135,15,0.07513485920115535,False,True,,False,rejected:not_stable_not_significant
sse/880852,sse/880723,sse/880852 参股新股,sse/880723 发可转债,1221,0.5279589854417769,20,0.13025189097951617,0.4510416272364787,0.7687034765874499,1,-0.0507410276036424,27,0.05448934708316747,1,-0.11491639376865213,14,-0.06345949010109209,False,True,,False,rejected:not_stable_not_significant
sse/880851,sse/880735,sse/880851 已高送转,sse/880735 专精特新,1078,0.1471992524520048,20,-0.1111731564823164,0.41188407579137704,0.7009945581437097,14,-0.05031639841276793,35,0.07246584831744354,13,0.07536116910156726,2,-0.0676479521797625,False,False,,False,rejected:sign_flips_between_halves
sse/880532,sse/880723,sse/880532 整体上市,sse/880723 发可转债,1221,0.4542740600004687,20,0.14279283056393272,0.46396401363574535,0.671245123401847,10,-0.050258569325281416,26,0.06493626930850692,7,-0.16887926349605695,18,0.07317078289851908,False,False,,False,rejected:sign_flips_between_halves
sse/880970,sse/880677,sse/880970 分拆上市预期,sse/880677 活跃可转债,731,-0.08397583263354252,20,0.2046728008780581,0.5575344608022783,0.714754161162765,16,-0.04971038412538768,22,0.06837158718602605,14,0.0978189125465096,1,-0.1384945197291558,False,False,,False,rejected:sign_flips_between_halves
sse/880847,sse/880603,sse/880847 行业龙头,sse/880603 新进指标股,1086,0.6306857786775859,20,0.14638524221863392,0.410054692929791,0.5902985679644741,18,-0.04962826246019311,39,0.11245501571860343,1,-0.06500405207604901,1,0.08554666360348287,False,False,,False,rejected:sign_flips_between_halves
sse/880400,sse/880782,sse/880400 医药,sse/880782 保险新进,1678,0.7289207127407178,20,0.1749000364049793,0.46610781947552604,0.614637200723025,4,0.04962068538459631,55,0.07210186404191563,16,0.051796727697697165,5,-0.08118189698228528,False,False,,False,rejected:sign_flips_between_halves
sse/880406,sse/880756,sse/880406 商业连锁,sse/880756 机构吸筹,1146,0.32909594205302933,20,0.17305298380413983,0.44237982712808666,0.5185853694417196,9,-0.04943093634356648,31,0.07269722272649574,5,0.10919045672517216,5,-0.0752721399616054,False,False,,False,rejected:sign_flips_between_halves
sse/880532,sse/880603,sse/880532 整体上市,sse/880603 新进指标股,1086,0.5278410213816562,20,0.15464589174253757,0.458764258576077,0.5657238205220144,1,-0.04918446763362647,39,0.09585991156031504,1,-0.13518262009491303,3,0.09102518925948354,False,False,,False,rejected:sign_flips_between_halves
sse/880852,sse/880603,sse/880852 参股新股,sse/880603 新进指标股,1086,0.6124207909212263,20,0.1307049102614498,0.4222604025464136,0.6781547956908285,16,0.04916483357790654,39,0.10245521388261372,1,-0.1624427305682375,3,0.10376755513546318,False,False,,False,rejected:sign_flips_between_halves
sse/880897,sse/880677,sse/880897 即将解禁,sse/880677 活跃可转债,731,0.25750000630018854,20,0.24589111751811737,0.6389819403826066,0.7329725678175065,13,0.049162204792202235,44,0.07660562419537903,5,0.11241570042239421,1,-0.1215221606229586,False,False,,False,rejected:sign_flips_between_halves
sse/880866,sse/880822,sse/880866 近期新低,sse/880822 昨收活跃,1312,0.07623570481623752,20,0.17862353406232764,0.5275875748023896,0.07201123729979443,18,0.04912101273857544,49,-0.14479317729079239,14,-0.08530282930476431,16,-0.06415103996385613,True,True,,False,rejected:half-stable
sse/880400,sse/880677,sse/880400 医药,sse/880677 活跃可转债,731,0.1059402120554527,20,0.1796510423749992,0.4961205533038502,0.5017975249520511,13,0.04907777352648203,60,0.10397790352638503,5,0.10010335648690036,5,-0.12410678886446944,False,False,,False,rejected:sign_flips_between_halves
sse/880771,sse/880677,sse/880771 MSCI中盘,sse/880677 活跃可转债,731,0.06271244461446074,20,0.21590767094377034,0.6163441074582479,0.7709931191924073,16,-0.04896420432928799,22,0.0838674818419942,5,0.11991722672994969,1,-0.09939045110427826,False,False,,False,rejected:sign_flips_between_halves
sse/880453,sse/880882,sse/880453 公共交通,sse/880882 久不分红,2215,0.5642844555833519,20,0.1623774522422714,0.42337547538205145,0.665898123960258,15,0.048452712010762025,43,0.08490011158467961,12,0.058489227533207414,13,0.07718895575178994,True,True,,False,rejected:half-stable
sse/880543,sse/880677,sse/880543 外资背景,sse/880677 活跃可转债,731,-0.08829837942863565,20,0.18259044898698254,0.5751438106844797,0.7166674904016662,1,-0.04811726019452635,49,0.08928445815904451,5,0.09209301369100192,1,-0.10377896027766835,False,False,,False,rejected:sign_flips_between_halves
sse/880344,sse/880721,sse/880344 建材,sse/880721 北上重仓,1241,0.5266960418203257,20,-0.17608218524389208,0.5163216320358714,0.6253024037230774,20,0.04769684209372105,48,-0.07620896478046615,12,0.0895106964523154,17,-0.09498494048312939,False,False,,False,rejected:sign_flips_between_halves
sse/880421,sse/880603,sse/880421 广告包装,sse/880603 新进指标股,1086,0.47373496182793756,20,0.15986014804335352,0.3372580649499629,0.5222077906142617,18,-0.0476207148580982,34,-0.09895550003508467,4,-0.11712436688608313,3,0.09621212002857155,False,False,,False,rejected:sign_flips_between_halves
sse/880472,sse/880784,sse/880472 证券,sse/880784 昨日较弱,1651,0.11247262634549715,20,-0.1692875145011665,0.561476206183056,0.1497559085932955,19,-0.04756815307264567,42,0.08182352573540358,16,0.15186508739443721,3,0.06697723282009437,False,True,,False,rejected:not_stable_not_significant
sse/880432,sse/880892,sse/880432 运输设备,sse/880892 高质押股,2035,0.4111262805881105,20,0.15804285519019773,0.36083534023069036,0.6791346431358962,19,-0.04677127725672381,25,0.06178211170729034,20,0.06563028047652761,17,0.08028057336626479,True,True,,False,rejected:half-stable
sse/880432,sse/880779,sse/880432 运输设备,sse/880779 高融资盘,1682,0.3126445112835552,20,0.15177572124359925,0.43883072597106254,0.6517330472720527,3,0.046762647649625295,27,0.06960403896342109,16,-0.07878730082800917,1,0.05443503615771793,False,False,,False,rejected:sign_flips_between_halves
sse/880892,sse/880893,sse/880892 高质押股,sse/880893 送转超跌,1997,0.37285892982757407,20,-0.16777134341923106,0.39827708699978,0.7398823201264029,20,-0.045350270857339614,48,-0.05212491252475166,5,-0.06117764585089612,6,-0.08064505111123124,True,True,,False,rejected:half-stable
sse/880390,sse/880735,sse/880390 汽车类,sse/880735 专精特新,1206,0.6245037808820343,20,0.2017106921916889,0.4438330809643387,0.7827481193673141,13,0.045300840952343456,53,0.07915784749307013,20,-0.07404318630547674,13,0.06638510812808578,False,False,,False,rejected:sign_flips_between_halves
sse/880887,sse/880784,sse/880887 次新超跌,sse/880784 昨日较弱,1651,-0.13847690933643086,20,-0.11648479729634373,0.48110810437989865,0.19239650596968985,3,0.04417483485532511,50,-0.10842516826874153,16,0.09920037079711228,3,0.07573043405609983,False,True,,False,rejected:not_stable_not_significant
sse/880493,sse/880892,sse/880493 软件服务,sse/880892 高质押股,2035,0.23060879839930382,20,0.18011305304168554,0.43642369071318227,0.7363411937415129,15,0.0437848664891067,42,-0.05400251909233163,1,0.07784337549783003,15,0.09515866183998706,False,True,,False,rejected:not_stable_not_significant
szse/399481,sse/880810,szse/399481 企债指数,sse/880810 陆股通增,1540,-0.20682382742434208,20,0.16152836536487125,0.474219225576418,0.04428266786542301,2,0.04374775927839551,47,0.08739812259467114,3,0.0751980568665023,17,-0.07615019116397112,False,False,,False,rejected:sign_flips_between_halves
sse/880883,sse/880723,sse/880883 MSCI成份,sse/880723 发可转债,1221,0.5420245513802256,20,0.1420839913048677,0.4242437624795826,0.7172863901258445,14,-0.043190097627746345,48,0.063550752944848,7,-0.07762530043109156,14,-0.06835962419814787,False,True,,False,rejected:not_stable_not_significant
sse/880827,sse/880789,sse/880827 高市净率,sse/880789 昨成交20,1354,0.46794302060889226,20,0.15324487355649302,0.4371014379132708,0.8741791648682501,8,0.04215865853517255,37,0.0602396831371465,7,0.0457039864933773,18,0.052748402594914826,False,True,,False,rejected:not_stable_not_significant
sse/880421,sse/880892,sse/880421 广告包装,sse/880892 高质押股,2035,0.4243779700441421,20,0.16184012466695263,0.3789298905674253,0.7901612617936908,8,0.04199563410681864,37,0.04911706047743261,8,0.05544049221460422,7,0.06324293309385585,True,True,,False,rejected:half-stable
sse/880802,sse/880721,sse/880802 QFII重仓,sse/880721 北上重仓,1241,0.7355930992674444,20,-0.13683208141586412,0.4054113826515755,0.8375453615034152,4,0.04151116806433795,21,-0.04661010315159217,20,-0.05879091549995112,20,0.06928058311518731,False,False,,False,rejected:sign_flips_between_halves
